Entity,Year,biomass_nox_per_capita,brown_coal_nox_per_capita,coal_coke_nox_per_capita,diesel_oil_nox_per_capita,hard_coal_nox_per_capita,heavy_oil_nox_per_capita,light_oil_nox_per_capita,natural_gas_nox_per_capita,process_nox_per_capita,biomass_so2_per_capita,brown_coal_so2_per_capita,coal_coke_so2_per_capita,diesel_oil_so2_per_capita,hard_coal_so2_per_capita,heavy_oil_so2_per_capita,light_oil_so2_per_capita,natural_gas_so2_per_capita,process_so2_per_capita,biomass_co_per_capita,brown_coal_co_per_capita,coal_coke_co_per_capita,diesel_oil_co_per_capita,hard_coal_co_per_capita,heavy_oil_co_per_capita,light_oil_co_per_capita,natural_gas_co_per_capita,process_co_per_capita,biomass_oc_per_capita,brown_coal_oc_per_capita,coal_coke_oc_per_capita,diesel_oil_oc_per_capita,hard_coal_oc_per_capita,heavy_oil_oc_per_capita,light_oil_oc_per_capita,natural_gas_oc_per_capita,process_oc_per_capita,biomass_nmvoc_per_capita,brown_coal_nmvoc_per_capita,coal_coke_nmvoc_per_capita,diesel_oil_nmvoc_per_capita,hard_coal_nmvoc_per_capita,heavy_oil_nmvoc_per_capita,light_oil_nmvoc_per_capita,natural_gas_nmvoc_per_capita,process_nmvoc_per_capita,biomass_bc_per_capita,brown_coal_bc_per_capita,coal_coke_bc_per_capita
Albania,1851,0.2701182679362278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1852759457607439,0.2348166807628978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001505304984856,129.3706216102363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406072839554459,5.589231965793695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.987652665790687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97590260146531,0.5066723325793179,0.0,0.0
Albania,1852,0.2688115590374822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186103246674561,0.2348984541567256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003014981969699,129.47179874638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1415036900822236,5.597927401701057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.004849589370073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977321890110734,0.5072133853157463,0.0,0.0
Albania,1853,0.2672391544694413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1867343235215,0.2347538612435981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004524237571822,129.44847321693638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1422513898941922,5.601260051299605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.011504845780822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777053161792678,0.5072677846938568,0.0,0.0
Albania,1854,0.2656612459751253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873475021961091,0.2346087526584918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006034079090925,129.42506033898627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429856373321095,5.604603892939234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0181828460292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9779930375477328,0.507322709350488,0.0,0.0
Albania,1855,0.2640775198277244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1879331001244519,0.2344625119542118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007544055372575,129.401204642993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1437060712443776,5.607942375694579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0248509709425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9781839795380874,0.5073766807715259,0.0,0.0
Albania,1856,0.2625305760609887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1885100970870802,0.234322610521488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009053743650225,129.3796599504467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1444128859428581,5.611287290690154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03153424026234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782808508935608,0.5079801377535825,0.0,0.0
Albania,1857,0.2609776999385934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1890695352669801,0.2341819000421483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010562737324104,129.35786992073866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451062758659179,5.614636794926438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.038227393819914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782863094837148,0.5085841798222231,0.0,0.0
Albania,1858,0.2594191150253379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1896114124468315,0.2340402325175988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012070623222866,129.33573723623095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1457861655106744,5.617985495166917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.044919747411043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782011514031624,0.5091883394554009,0.0,0.0
Albania,1859,0.2578555248855151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1901360807202214,0.2338978982554632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013577018260774,129.31340703068258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464527531380639,5.621338546972389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.051621357256264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97802798590607,0.5097931041829261,0.0,0.0
Albania,1860,0.256287144939997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1906435420427759,0.2337547547696465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015081527283626,129.29078560390028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1471059696253925,5.624690756952875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.058321935356886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777675959084632,0.5103980231050215,0.0,0.0
Albania,1861,0.2547528302881506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919436689234308,0.2336176285527905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016583790133305,129.27039179932527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477460167864615,5.627850000308518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.065044989818126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774225420452874,0.5103472771597134,0.0,0.0
Albania,1862,0.2532131927042879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1932169314887182,0.2334795992506332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018083429303607,129.24967209567697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483728316980211,5.63100800882263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.07176667865342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9769935939750692,0.5102959783596158,0.0,0.0
Albania,1863,0.2516689200856421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944820843206205,0.2333409552469596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019580106976303,129.22877110584812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489866194499167,5.634169956318987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.078497096481891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764832636643092,0.5102446155372882,0.0,0.0
Albania,1864,0.2501206779630576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1957299746650483,0.2332019766475143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021073499738304,129.20782939661376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1495875844676895,5.637340880116532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.085246073168536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9758940123296824,0.5101936634438851,0.0,0.0
Albania,1865,0.2485682497595704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1969507927198526,0.2330621288949176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022563220110756,129.18653649690845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1501754106552925,5.640506163735309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09198479321924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752248757011944,0.5101418176046999,0.0,0.0
Albania,1866,0.2473248062207162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1981632793517356,0.2329752361765867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024048959302684,129.18447948522822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1507503097126498,5.643908723030408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.098833571324931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9744783189226228,0.5105797536596314,0.0,0.0
Albania,1867,0.2460665831224273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1993583137708838,0.2328860052709499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025530422403886,129.18161866773482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1513124924329973,5.647313018925066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.105688338750216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973656756376016,0.5110173066539435,0.0,0.0
Albania,1868,0.2447940459944007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2005264710919864,0.2327943612511434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027007282600971,129.1778906582853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518619132820955,5.65071464680437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.112540323251825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972760916719408,0.5114541043896771,0.0,0.0
Albania,1869,0.2435121195808917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201689818171506,0.232704497745229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028479739678244,129.17560187406258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152401322658246,5.6542129546155815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.119584794242376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718093441181996,0.5118991669470433,0.0,0.0
Albania,1870,0.2422210701213821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2028388937295738,0.2326162261666559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029947541898162,129.17462905522228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529306334784304,5.657801159728425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126808315313829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9708022370853238,0.5123519120936805,0.0,0.0
Albania,1871,0.2430562197411817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2043095788417756,0.2328797168018891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031462191454542,129.29847996892755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1537025872746419,5.661582870835257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.134059255105356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713375641414634,0.5126757993429367,0.0,0.0
Albania,1872,0.2438002069407255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205755056951801,0.2331308887443955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032975689727689,129.41862880091134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1544621983093657,5.665437005539632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1414686669592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717904873763694,0.5130020683060065,0.0,0.0
Albania,1873,0.2444551689490027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2071936250489288,0.2333698822864419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034487679447716,129.535073678345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1552093996852444,5.669357522554975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.149024255854256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9721616839453514,0.5133302825561633,0.0,0.0
Albania,1874,0.2450200885477879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086131920543236,0.2335938729829834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003599735083388,129.64616906986743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559421480148601,5.673266588423261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.156572555847996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724394938449004,0.5136535032330021,0.0,0.0
Albania,1875,0.2454963161244015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2100036713497043,0.2338023445040176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037504193952595,129.75155260347074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566599198593663,5.677142678598379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16407084765887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9726218986343104,0.5139698887276353,0.0,0.0
Albania,1876,0.2462581358471384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2113844132491858,0.2340601890640615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039007995043795,129.87497071836813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573634310886178,5.680912707497555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.17169554043673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727145757615924,0.5143905799853266,0.0,0.0
Albania,1877,0.2469213819248395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212745677638545,0.2343011594007722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040508318681615,129.9922638918474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1580524120966517,5.684656774076051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.179286261534896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727170387171626,0.5148048132543096,0.0,0.0
Albania,1878,0.2474883959291245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2140780615622413,0.2345255308704664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042004793468719,130.10350270147026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587268451793697,5.688371816755252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.186836568456116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9726303530017244,0.5152124122568204,0.0,0.0
Albania,1879,0.2479622315869235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2154006000390549,0.2347342885978884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043497186584852,130.2091529464623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1593871993412932,5.692072164173185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1943742262421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972458535221404,0.5156147740971139,0.0,0.0
Albania,1880,0.2483447653071215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2167035735235139,0.2349273365078554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044985082850212,130.30908208496697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1600332180595485,5.6957460932744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.201875773875535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722011253044152,0.5160109346232845,0.0,0.0
Albania,1881,0.249076778076229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217977930055114,0.2351803546487039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046468205352231,130.4308129365618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606651313745705,5.699924518097419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.20950614244174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971860614262799,0.5161590246180043,0.0,0.0
Albania,1882,0.2497046331692808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2192423791243216,0.2354157966282671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047946290140852,130.54622350076193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1612831682812042,5.7040834634759205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.217115286713124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971439444317708,0.516300532017946,0.0,0.0
Albania,1883,0.2502304916220563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2204872289540228,0.2356336327964874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049418941946129,130.6552094896339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618870851471466,5.708211809141538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.224680866429445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709371815687337,0.5164345710289809,0.0,0.0
Albania,1884,0.250657567894091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217037772506799,0.2358348642009899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050885986434572,130.75823976884746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1624773510926899,5.712323597424466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.232230032328982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9703576561909596,0.5165625309798774,0.0,0.0
Albania,1885,0.2509879365762147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222910081218095,0.2360194551766029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052347042868118,130.85520992281857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630537295542509,5.716407941088832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.239740921768457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697004370654756,0.516683543344818,0.0,0.0
Albania,1886,0.2516192325922955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224097438761022,0.2362559683965653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053801959847227,130.9711221864446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163616688267091,5.720084356487481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2473791103771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689692712865352,0.5171811435274742,0.0,0.0
Albania,1887,0.2521418664227237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225265124174036,0.2364735839764371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055250293370799,131.0801056771069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1641657674747527,5.723723419251045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.254962725482452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9681623735166024,0.5176709594991368,0.0,0.0
Albania,1888,0.252559580710514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2264865608498026,0.2366736565763555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056691988997433,131.1828192163213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647016661048208,5.7273469907882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26253430535543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9672847929930014,0.5181550823043201,0.0,0.0
Albania,1889,0.2528527480149224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2276781283858184,0.2368356879177386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058121659896293,131.267811056186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1652098516077589,5.730448364525827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.269096958049351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662524119523264,0.5185877695371124,0.0,0.0
Albania,1890,0.2530241901019615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2288304749480166,0.2369602559663436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059538733810102,131.33531320234366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1656903958151024,5.733031107459084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27465714008298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9650675634269164,0.5189694157607462,0.0,0.0
Albania,1891,0.2534338957032524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2303268919941587,0.2371913859290933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061046705667141,131.45688990770404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1664270484657141,5.738068227315016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.284099426698686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653780464158578,0.5193203913679765,0.0,0.0
Albania,1892,0.2537140826777473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231790511459031,0.2373842978155587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062544053326913,131.5608385456184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671332051412085,5.742602234742398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.292570025753108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655098351687652,0.5196210200245577,0.0,0.0
Albania,1893,0.2538678490459313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2332119818073916,0.237539632614692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064030123094812,131.64741768003836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678089399190586,5.746637124403711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.300076397899035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9654655390952008,0.5198718210939307,0.0,0.0
Albania,1894,0.2539189024675778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2346010156780824,0.2376773263032388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065509596961063,131.72757986442616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1684680143895827,5.750643755328853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.307544003376956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965326155060206,0.5201155387706702,0.0,0.0
Albania,1895,0.2538703863111285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2359762666610049,0.2377981117924864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066982232670024,131.80163672649115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1691107256988978,5.754628651682707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.314985180576777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9650945311810796,0.5203528898971623,0.0,0.0
Albania,1896,0.2541148528954294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237328515985047,0.2379691767445342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068447713666828,131.8939732174223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1697371512335141,5.758332048782707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.322534581197928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9647722206342256,0.5208817823041246,0.0,0.0
Albania,1897,0.2542471701585951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2386485631535211,0.2381210621779427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069905732530196,131.97935236295044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1703473716798867,5.762006493887967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3300464085275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9643607703727798,0.5214035260819248,0.0,0.0
Albania,1898,0.2542707364119744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2399550610832314,0.2382545429051524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071356080624632,132.05810059242185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1709416858897221,5.765658531417471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33753298823671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9638629327793764,0.5219188411381843,0.0,0.0
Albania,1899,0.2542331825497792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412811605878191,0.2384119208719438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072811249555821,132.1535651619631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1715502834836957,5.770300028086253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.346983569974752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634492870095236,0.5225194809766136,0.0,0.0
Albania,1900,0.2541363999444991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2426174292446203,0.2385927927106362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074271433181438,132.2654294662797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172172889670647,5.775910127076353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.358356796823994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963117295809883,0.5232037722071291,0.0,0.0
Albania,1901,0.2805676621709071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2445365483125549,0.2383631616727757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077537856591759,132.06303938621298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175619910971603,5.770294219221529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003510759516387,11.367802941195908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9665887033692412,0.5225873603003918,0.0,0.0
Albania,1902,0.3068848695125963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464745182115878,0.2381561553432817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080815387846888,131.87683989266267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790844638216344,5.7656351069848215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007028513368327,11.379084835284742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9701266812742632,0.5220533006413789,0.0,0.0
Albania,1903,0.3330866016823934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248432181032936,0.2379720856527895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084104813792874,131.70702944563615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1825675575982194,5.761929531994412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010553954893159,11.392143792641754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973733753400248,0.5216013701257383,0.0,0.0
Albania,1904,0.3591108266818767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2503586364549877,0.2377708582030919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00873920948872,131.5314542389581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1860386101092367,5.75819629972073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014085412841266,11.40498627815993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772463726869444,0.5211428314064941,0.0,0.0
