Entity,Year,Imported deforestation (hectares),Exported deforestation (hectares),Net deforestation in trade (hectares),embodied_deforestation,deforestation_domestic_consumption,share_deforestation_exported,share_deforestation_domestic_consumption,imported_deforestation_per_capita,exported_deforestation_per_capita,domestic_consumption_deforestation_per_capita,net_traded_deforestation_per_capita,domestic_and_imported_deforestation
Cambodia,2005,292.0745146947811,0.0,-292.0745146947811,53749.62843,53749.62843,0.0,100.0,2.200516195997748e-05,0.0,0.0040495463293904,-2.200516195997748e-05,54041.70294469478
Cambodia,2006,457.0806251560716,0.0,-457.0806251560716,49148.66631,49148.66631,0.0,100.0,3.3913089861705864e-05,0.0,0.0036465845310876,-3.3913089861705864e-05,49605.74693515607
Cambodia,2007,469.8645259249315,0.0,-469.8645259249315,38913.20749,38913.20749,0.0,100.0,3.434682207053593e-05,0.0,0.0028445327112573,-3.434682207053593e-05,39383.07201592493
Cambodia,2008,434.3938443877196,658.389937557331,223.9960931696114,34334.06787465033,33675.677937093,1.9175995689209788,98.08240043107902,3.128736995013826e-05,4.7420767614328075e-05,0.0024255025883818,1.6133397664189815e-05,34110.07178148072
Cambodia,2009,625.3823268303604,1179.038898042509,553.6565712121483,25337.25365088651,24158.214752844,4.6533808055446295,95.34661919445536,4.437223831633038e-05,8.36553780362217e-05,0.0017140779589076,3.928313971989132e-05,24783.59707967436
Cambodia,2010,514.1720320232307,1235.245866913101,721.0738348898703,22902.7760639021,21667.530196989,5.393432933486246,94.60656706651376,3.5925938514758997e-05,8.630840322198861e-05,0.0015139414615,5.038246470722962e-05,22181.70222901223
Cambodia,2011,623.1864933505021,1332.3885359762426,709.2020426257404,22568.64449731424,21236.255961338,5.903715378807097,94.09628462119292,4.285719643425501e-05,9.16297734664908e-05,0.0014604398570482,4.8772577032235775e-05,21859.442454688506
Cambodia,2012,676.2241514873094,2627.825832107683,1951.6016806203736,22766.599908603683,20138.774076496,11.542460633810348,88.45753936618965,4.575264895042689e-05,0.0001777960644186,0.0013625692879902,0.0001320434154682,20814.99822798331
Cambodia,2013,562.7681927440717,1295.7519895507576,732.9837968066859,17267.480795175758,15971.728805625,7.504001335926019,92.49599866407398,3.745296105045067e-05,8.623399371427909e-05,0.0010629394919223,4.878103266382842e-05,16534.49699836907
Cameroon,2005,501.61799204972885,1412.090984745304,910.4729926955752,16362.301563107503,14950.2105783622,8.630148877888802,91.3698511221112,2.828726059040934e-05,7.963068768653381e-05,0.0008430728347353,5.1343427096124464e-05,15451.828570411928
Cameroon,2006,512.1021447841777,1977.687686098121,1465.5855413139434,19461.63338115772,17483.9456950596,10.16198202568583,89.83801797431417,2.8100424977182706e-05,0.0001085210538903,0.0009593912255849,8.042062891318828e-05,17996.047839843777
Cameroon,2007,383.7923056978325,2059.288726355324,1675.4964206574914,22972.03751299072,20912.7487866354,8.964327718822473,91.03567228117753,2.049077980234023e-05,0.0001099460078139,0.0011165375753676,8.945522801161193e-05,21296.54109233323
Cameroon,2008,579.2048717812431,2116.246553465913,1537.04168168467,26101.49305755271,23985.2465040868,8.107760536148936,91.89223946385108,3.0083876371539143e-05,0.0001099177558544,0.0012457926818722,7.983387948292059e-05,24564.451375868044
Cameroon,2009,1094.8259100092728,2556.2061459052966,1461.3802358960238,29008.4342342863,26452.228088381,8.811941124640255,91.18805887535974,5.5322178373384175e-05,0.0001291665561346,0.0013366461894078,7.384437776129479e-05,27547.053998390275
Cameroon,2010,895.43789712125,2996.4645538678014,2101.0266567465515,39777.8874112788,36781.422857411,7.532990686222743,92.46700931377724,4.402133115978811e-05,0.0001473115655015,0.0018082406399592,0.0001032902343417,37676.86075453225
Cameroon,2011,959.3042870108112,2706.464181305244,1747.159894294433,39388.178152705244,36681.7139714,6.871260129911237,93.12873987008876,4.588655347798771e-05,0.000129458728657,0.0017546022180905,8.357217517910806e-05,37641.01825841081
Cameroon,2012,1125.977857532078,2177.8500191172534,1051.8721615851755,33310.10691493125,31132.256895814,6.538105760750447,93.46189423924956,5.240762660144649e-05,0.0001013660702405,0.0014490228948482,4.895844363905867e-05,32258.23475334608
Cameroon,2013,863.937488247142,1199.5729280747364,335.6354398275944,27745.666829737736,26546.093901663,4.323460435951884,95.67653956404811,3.913292060729003e-05,5.433586665193353e-05,0.0012024321194756,1.5202946044643492e-05,27410.031389910146
Canada,2005,5387.216305163992,0.0,-5387.216305163992,0.0,0.0,,,0.00016749211246,0.0,0.0,-0.00016749211246,5387.216305163992
Canada,2006,5533.022948961417,0.0,-5533.022948961417,0.0,0.0,,,0.000170053260871,0.0,0.0,-0.000170053260871,5533.022948961417
Canada,2007,6331.469014438771,0.0,-6331.469014438771,0.0,0.0,,,0.0001922647054276,0.0,0.0,-0.0001922647054276,6331.469014438771
Canada,2008,5030.494172099739,0.0,-5030.494172099739,0.0,0.0,,,0.0001508937000449,0.0,0.0,-0.0001508937000449,5030.494172099739
Canada,2009,5503.007116610943,0.0,-5503.007116610943,0.0,0.0,,,0.0001630713896939,0.0,0.0,-0.0001630713896939,5503.007116610943
Canada,2010,6050.570249285576,0.0,-6050.570249285576,0.0,0.0,,,0.0001771866653767,0.0,0.0,-0.0001771866653767,6050.570249285576
Canada,2011,5542.45849958118,0.0,-5542.45849958118,0.0,0.0,,,0.0001604695706181,0.0,0.0,-0.0001604695706181,5542.45849958118
Canada,2012,5744.721993414849,0.0,-5744.721993414849,0.0,0.0,,,0.0001645015174793,0.0,0.0,-0.0001645015174793,5744.721993414849
Canada,2013,5401.245027811636,0.0,-5401.245027811636,0.0,0.0,,,0.0001530227789277,0.0,0.0,-0.0001530227789277,5401.245027811636
Cape Verde,2005,169.23590589098393,0.0149717952211601,-169.22093409576277,6.20600939022116,6.191037595,0.2412467381172711,99.75875326188272,0.0003655203150993,3.233649075844514e-08,1.337157147948164e-05,-0.0003654879786085,175.42694348598394
Cape Verde,2006,224.56202653923677,0.0032309001228147,-224.55879563911395,6.023427286022815,6.0201963859,0.0536388997392232,99.94636110026076,0.0004788102911284,6.888912841822591e-09,1.2836239628784648e-05,-0.0004788034022155,230.58222292513676
Cape Verde,2007,234.88271077893643,0.0021395707532838,-234.8805712081831,2.811610675353284,2.8094711046,0.0760976892014047,99.9239023107986,0.0004944899174293,4.504359480597598e-09,5.91467600968421e-06,-0.0004944854130698,237.6921818835364
Cape Verde,2008,230.85490102023996,0.0009832375004472,-230.85391778273953,1.8661271564404471,1.86514391894,0.0526886657778854,99.9473113342221,0.0004799478191688,2.044152807582671e-09,3.877638085114345e-06,-0.000479945775016,232.72004493917996
Cape Verde,2009,192.1516134647804,3.9600776099435464e-05,-192.1515738640043,1.7839397910300994,1.783900190254,0.0022198493636698,99.99778015063632,0.0003945618346299,8.131576201116112e-11,3.6630394050390144e-06,-0.0003945617533141,193.9355136550344
Cape Verde,2010,201.13324885245464,2.4524149052407296e-05,-201.1332243283056,1.4495753366850523,1.449550812536,0.0016918161086053,99.9983081838914,0.0004079781923984,4.9744724244233865e-11,2.9402653398296143e-06,-0.0004079781426537,202.58279966499063
Cape Verde,2011,206.31682173185027,0.0001662748353421,-206.31665545701492,3.790744865035342,3.7905785902,0.0043863367560243,99.99561366324396,0.0004134605645928,3.3321610289008134e-10,7.596349880160321e-06,-0.0004134602313767,210.10740032205027
Cape Verde,2012,225.29909264433152,0.0032475003118239,-225.2958451440197,5.656446575411824,5.6531990751,0.0574123748634102,99.9425876251366,0.0004461368171174,6.430693686780138e-09,1.1194453614059406e-05,-0.0004461303864238,230.9522917194315
Cape Verde,2013,279.16790893541054,0.0115786155728994,-279.15633031983765,5.615507184872899,5.6039285693,0.206190023299943,99.79380997670006,0.0005452498221394,2.2614483540819156e-08,1.0945172986914062e-05,-0.0005452272076559,284.77183750471056
Cayman Islands,2005,5123.366656466503,0.0,-5123.366656466503,0.0,0.0,,,0.1045585031931939,0.0,0.0,-0.1045585031931939,5123.366656466503
Cayman Islands,2006,6627.429200334626,0.0,-6627.429200334626,0.0,0.0,,,0.129949592163424,0.0,0.0,-0.129949592163424,6627.429200334626
Cayman Islands,2007,4493.96286534038,0.0,-4493.96286534038,0.0,0.0,,,0.0864223627950073,0.0,0.0,-0.0864223627950073,4493.96286534038
Cayman Islands,2008,743.636878186115,0.0,-743.636878186115,0.0,0.0,,,0.0137710532997428,0.0,0.0,-0.0137710532997428,743.636878186115
Cayman Islands,2009,1747.079022296159,0.0,-1747.079022296159,0.0,0.0,,,0.0317650731326574,0.0,0.0,-0.0317650731326574,1747.079022296159
Cayman Islands,2010,25.41865991569353,0.0,-25.41865991569353,0.0,0.0,,,0.0004459414020297,0.0,0.0,-0.0004459414020297,25.41865991569353
Cayman Islands,2011,45.87063517438265,0.0,-45.87063517438265,0.0,0.0,,,0.0007908730202479,0.0,0.0,-0.0007908730202479,45.87063517438265
Cayman Islands,2012,217.78160134625747,0.0,-217.78160134625747,0.0,0.0,,,0.0036912135821399,0.0,0.0,-0.0036912135821399,217.78160134625747
Cayman Islands,2013,35.20645052364823,0.0,-35.20645052364823,0.0,0.0,,,0.0005867741753941,0.0,0.0,-0.0005867741753941,35.20645052364823
Central African Republic,2005,48.941719208793074,27.641303101707308,-21.300416107085766,17647.666684201708,17620.0253811,0.1566286557670083,99.843371344233,1.2120287074985903e-05,6.845295468476302e-06,0.0043635525956166,-5.2749916065096e-06,17668.967100308793
Central African Republic,2006,7.805721683027514,11.211531812550676,3.405810129523161,12427.730612173553,12416.519080361,0.0902138303639157,99.90978616963608,1.895512793352966e-06,2.722567220143437e-06,0.0030151819039244,8.270544267904713e-07,12424.324802044028
Central African Republic,2007,40.45390109063828,266.0683537640998,225.61445267346153,8052.1321096491,7786.063755885,3.3043217639867395,96.69567823601326,9.636470007298305e-06,6.33797888909242e-05,0.0018547078980192,5.37433188836259e-05,7826.517656975639
Central African Republic,2008,72.54615220350024,250.07843492074065,177.53228271724038,5973.09267848574,5723.014243565,4.18674961835916,95.81325038164084,1.697780299637263e-05,5.8525259752104055e-05,0.0013393433755125,4.154745675573142e-05,5795.5603957685
Central African Republic,2009,64.3447737405586,33.2055452860659,-31.139228454492695,4873.0054843620655,4839.799939076,0.6814181800661958,99.3185818199338,1.4832820133830934e-05,7.654574754740871e-06,0.0011156754124195,-7.178245379090063e-06,4904.144712816558
Central African Republic,2010,65.54058575768431,64.74251158699371,-0.7980741706905974,4283.535705908994,4218.793194322,1.5114269153326676,98.48857308466734,1.4939727776996652e-05,1.4757809798722068e-05,0.0009616578970417,-1.819179782745834e-07,4284.333780079684
Central African Republic,2011,65.93036979087356,216.4715608820602,150.54119109118665,4234.75325243376,4018.2816915517,5.111786873477258,94.88821312652274,1.4919748764624024e-05,4.898654919259113e-05,0.0009093192332092,3.406680042796711e-05,4084.2120613425736
Central African Republic,2012,57.61016393601221,154.36667176839046,96.75650783237823,3072.3944833099904,2918.0278115416,5.024311578703468,94.97568842129654,1.2986962113618623e-05,3.479861852308171e-05,0.0006578060891662,2.1811656409463085e-05,2975.637975477612
Central African Republic,2013,47.78050773233281,136.24101707742784,88.46050934509503,3034.520783343228,2898.2797662658,4.489704530127712,95.51029546987228,1.074202062327626e-05,3.062972506237137e-05,0.0006515916740705,1.9887704439095107e-05,2946.0602739981327
Chad,2005,27.238260991793595,3.962870757861765,-23.27539023393183,2117.3198058448415,2113.35693508698,0.1871644872410061,99.812835512759,2.6976588087346335e-06,3.924800195960944e-07,0.0002093054308296,-2.305178789138539e-06,2140.595196078774
Chad,2006,10.309003399315316,4.71321091332311,-5.595792485992206,3302.451756610703,3297.73854569738,0.1427185394574928,99.8572814605425,9.85847126261386e-07,4.507230480370192e-07,0.0003153618194221,-5.35124078224367e-07,3308.047549096695
Chad,2007,19.438916841412265,5.086187633442023,-14.352729207970242,2817.075650417422,2811.98946278398,0.1805484929979915,99.819451507002,1.7969048660946815e-06,4.701596998929583e-07,0.0002599361677559,-1.326745166201723e-06,2831.428379625392
Chad,2008,18.695916971717452,3.792086302432835,-14.903830669284616,4396.716310848733,4392.9242245463,0.0862481459874043,99.9137518540126,1.6716663958974833e-06,3.390635105894882e-07,0.0003927865007641,-1.332602885307995e-06,4411.620141518018
Chad,2009,78.35240244751276,4.809386731310042,-73.54301571620272,4716.3634354163105,4711.554048685,0.1019723521557986,99.8980276478442,6.7778894850789585e-06,4.16036914473187e-07,0.000407573879644,-6.361852570605771e-06,4789.906451132513
Chad,2010,164.65046848590646,5.416111391584309,-159.23435709432215,4584.118118224685,4578.7020068331,0.1181494728517561,99.88185052714825,1.3775976278941305e-05,4.5315523691301114e-07,0.0003830908640255,-1.3322821042028292e-05,4743.352475319007
Chad,2011,18.084614985951703,24.224337332216237,6.139722346264534,3474.5119113461164,3450.2875740139,0.6972011594811628,99.30279884051885,1.4630381834763937e-06,1.959739287453785e-06,0.0002791268970159,4.967011039773913e-07,3468.372188999852
Chad,2012,20.07941636202486,32.391198750663534,12.311782388638676,4299.6297618471635,4267.2385630965,0.7533485566149759,99.24665144338502,1.5705448855709706e-06,2.533531384486784e-06,0.0003337691484627,9.629864989158136e-07,4287.317979458525
Chad,2013,15.06424093705391,21.7465898851724,6.682348948118488,4350.375759294073,4328.6291694089,0.4998784263339398,99.50012157366604,1.1395038530297965e-06,1.6449765419948864e-06,0.0003274303456436,5.054726889650899e-07,4343.693410345954
Chile,2005,24507.61878068962,0.0,-24507.61878068962,0.0,0.0,,,0.0015144051647215,0.0,0.0,-0.0015144051647215,24507.61878068962
Chile,2006,19376.443497283217,0.0,-19376.443497283217,0.0,0.0,,,0.0011847412716162,0.0,0.0,-0.0011847412716162,19376.443497283217
Chile,2007,36449.636977112,0.0,-36449.636977112,0.0,0.0,,,0.0022050597082342,0.0,0.0,-0.0022050597082342,36449.636977112
Chile,2008,33276.223681592,0.0,-33276.223681592,0.0,0.0,,,0.0019916341681584,0.0,0.0,-0.0019916341681584,33276.223681592
Chile,2009,37190.15251931227,0.0,-37190.15251931227,0.0,0.0,,,0.0022024252350652,0.0,0.0,-0.0022024252350652,37190.15251931227
Chile,2010,31897.148720356283,0.0,-31897.148720356283,0.0,0.0,,,0.0018693751814075,0.0,0.0,-0.0018693751814075,31897.148720356283
Chile,2011,27696.423339328885,0.0,-27696.423339328885,0.0,0.0,,,0.0016070803840854,0.0,0.0,-0.0016070803840854,27696.423339328885
Chile,2012,25361.676389948836,0.0,-25361.676389948836,0.0,0.0,,,0.0014575676086177,0.0,0.0,-0.0014575676086177,25361.676389948836
Chile,2013,26662.602775021704,0.0,-26662.602775021704,0.0,0.0,,,0.0015173345535523,0.0,0.0,-0.0015173345535523,26662.602775021704
China,2005,149357.91818933285,0.0,-149357.91818933285,0.0,0.0,,,0.0001122336974865,0.0,0.0,-0.0001122336974865,149357.91818933285
China,2006,171139.46372269062,0.0,-171139.46372269062,0.0,0.0,,,0.0001278678407253,0.0,0.0,-0.0001278678407253,171139.46372269062
China,2007,154436.96259728135,0.0,-154436.96259728135,0.0,0.0,,,0.0001147382264951,0.0,0.0,-0.0001147382264951,154436.96259728135
China,2008,150654.10159678847,0.0,-150654.10159678847,0.0,0.0,,,0.0001113013809606,0.0,0.0,-0.0001113013809606,150654.10159678847
China,2009,188946.85510863992,0.0,-188946.85510863992,0.0,0.0,,,0.0001388121914157,0.0,0.0,-0.0001388121914157,188946.85510863992
China,2010,215512.26091769637,0.0,-215512.26091769637,0.0,0.0,,,0.0001574448624814,0.0,0.0,-0.0001574448624814,215512.26091769637
China,2011,220344.3150551685,0.0,-220344.3150551685,0.0,0.0,,,0.0001600760098245,0.0,0.0,-0.0001600760098245,220344.3150551685
China,2012,276111.32343920815,0.0,-276111.32343920815,0.0,0.0,,,0.0001994727179436,0.0,0.0,-0.0001994727179436,276111.32343920815
China,2013,270174.0556825453,0.0,-270174.0556825453,0.0,0.0,,,0.0001941068711448,0.0,0.0,-0.0001941068711448,270174.0556825453
Colombia,2005,9519.972150630989,1921.5013539406064,-7598.470796690381,118028.7808159406,116107.279462,1.6279939017052814,98.37200609829472,0.0002232220069084,4.505489950151487e-05,0.0027224554366441,-0.0001781671074069,125627.251612631
Colombia,2006,8294.69982276854,3727.5461621433496,-4567.15366062519,135141.48741414334,131413.941252,2.7582545030899523,97.24174549691004,0.0001920024958396,8.628379348032105e-05,0.0030419189660424,-0.0001057187023593,139708.64107476853
Colombia,2007,10597.327365277451,11944.259599011042,1346.9322337335907,133243.46061060604,121299.201011595,8.964237002157455,91.03576299784254,0.0002422910824746,0.0002730865517172,0.0027733138463485,3.0795469242617194e-05,131896.52837687245
Colombia,2008,11258.076611485563,20722.20447048823,9464.127859002663,132437.71050846123,111715.506037973,15.646755286640447,84.35324471335956,0.0002543910656758,0.000468245497017,0.0025243589659467,0.0002138544313411,122973.58264945856
Colombia,2009,13089.734620796196,10616.877761676384,-2472.8568591198127,93948.616885683,83331.7391240066,11.300728114598044,88.69927188540196,0.0002925080362189,0.0002372486650653,0.0018621617681342,-5.5259371153515366e-05,96421.4737448028
Colombia,2010,12315.564807039598,862.2836435081699,-11453.281163531428,87165.97461552337,86303.6909720152,0.9892433914857024,99.0107566085143,0.0002723296731096,1.906736933658028e-05,0.0019084026042503,-0.0002532623037731,98619.2557790548
Colombia,2011,14141.8929794781,1524.5129286940935,-12617.380050784006,106166.7680001291,104642.255071435,1.4359605716661168,98.56403942833388,0.0003097013551338,3.338617543074467e-05,0.0022916202411456,-0.0002763151797031,118784.1480509131
Colombia,2012,17827.884869777918,2814.5196055057168,-15013.3652642722,117248.49002104672,114433.970415541,2.4004740743360498,97.59952592566395,0.0003869234497304,6.10842869499461e-05,0.0024835916836431,-0.0003258391627804,132261.85528531892
Colombia,2013,11752.870463784971,5675.251711709192,-6077.618752075781,121367.4815824262,115692.229870717,4.676089210811274,95.32391078918872,0.0002527770827784,0.0001220615488054,0.002488272499639,-0.000130715533973,127445.10033450196
Congo,2005,328.99009263158405,1265.4488273328552,936.4587347012712,16139.134715880857,14873.685888548,7.840871580851591,92.1591284191484,9.080598747766604e-05,0.0003492820390098,0.0041053507834799,0.0002584760515322,15202.675981179584
Congo,2006,488.24095829681573,1286.4579027888667,798.216944492051,16639.873854358866,15353.41595157,7.731175813282233,92.26882418671777,0.0001303714174357,0.0003435134586886,0.0040997105344646,0.0002131420412528,15841.656909866815
Congo,2007,597.0665708235865,1342.8689538547842,745.8023830311977,17579.696389894783,16236.82743604,7.638749407678601,92.3612505923214,0.0001540419429369,0.0003464574184351,0.0041890679659545,0.0001924154754982,16833.894006863586
Congo,2008,655.9615502007637,717.4354860512085,61.47393585044483,16711.537288371208,15994.10180232,4.2930549935130085,95.706945006487,0.0001635406507605,0.0001788669872977,0.0039875596615108,1.532633653713409e-05,16650.063352520763
Congo,2009,3046.4557097019588,1166.1585921285823,-1880.2971175733765,16229.642094831584,15063.483502703,7.185362346961131,92.81463765303889,0.0007349712206759,0.0002813410354954,0.0036341335350308,-0.0004536301851805,18109.93921240496
Congo,2010,1579.1352886786935,2332.3784729441795,753.243184265486,15495.72142425418,13163.34295131,15.051757895527851,84.94824210447214,0.0003694747984741,0.0005457132599307,0.0030798649862681,0.0001762384614565,14742.478239988694
Congo,2011,1493.2732826963802,2047.4940624348344,554.2207797384544,14748.293316014837,12700.79925358,13.882922034182137,86.11707796581787,0.000339766389692,0.0004658689561854,0.0028898291817019,0.0001261025664933,14194.07253627638
Congo,2012,1310.627037418475,3126.06712513767,1815.4400877191947,14216.97334787767,11090.90622274,21.988274498695137,78.01172550130487,0.000290604664616,0.0006931412694318,0.0024591809806518,0.0004025366048157,12401.533260158476
Congo,2013,602.9662809030342,2902.820310049243,2299.8540291462086,14507.563916629242,11604.74360658,20.009012724196207,79.99098727580379,0.000130427488839,0.0006279083517303,0.0025102192529915,0.0004974808628912,12207.709887483034
Cook Islands,2005,1.200044017036242,0.0,-1.200044017036242,0.0,0.0,,,6.316021142296011e-05,0.0,0.0,-6.316021142296011e-05,1.200044017036242
Cook Islands,2006,1.2148571676952704,0.0,-1.2148571676952704,0.0,0.0,,,6.393985093133002e-05,0.0,0.0,-6.393985093133002e-05,1.2148571676952704
Cook Islands,2007,3.2675781650302524,0.0,-3.2675781650302524,0.0,0.0,,,0.0001719777981594,0.0,0.0,-0.0001719777981594,3.2675781650302524
Cook Islands,2008,4.45409703005781,0.0,-4.45409703005781,0.0,0.0,,,0.0002344261594767,0.0,0.0,-0.0002344261594767,4.45409703005781
Cook Islands,2009,3.9468958206646887,0.0,-3.9468958206646887,0.0,0.0,,,0.0002077313589823,0.0,0.0,-0.0002077313589823,3.9468958206646887
Cook Islands,2010,7.90036868695242,0.0,-7.90036868695242,0.0,0.0,,,0.0004389093714973,0.0,0.0,-0.0004389093714973,7.90036868695242
Cook Islands,2011,4.010689537372227,0.0,-4.010689537372227,0.0,0.0,,,0.0002228160854095,0.0,0.0,-0.0002228160854095,4.010689537372227
Cook Islands,2012,5.015614895881695,0.0,-5.015614895881695,0.0,0.0,,,0.0002786452719934,0.0,0.0,-0.0002786452719934,5.015614895881695
Cook Islands,2013,4.781795490609457,0.0,-4.781795490609457,0.0,0.0,,,0.0002656553050338,0.0,0.0,-0.0002656553050338,4.781795490609457
Costa Rica,2005,1299.6789445507172,705.2678066064484,-594.4111379442688,2311.8731641824484,1606.605357576,30.506336486493772,69.49366351350622,0.0003032382045148,0.0001645515181069,0.0003748495934615,-0.0001386866864079,2906.284302126717
Costa Rica,2006,1143.9647478639283,949.1080126405684,-194.85673522335992,2763.3550986525684,1814.247086012,34.34621967706432,65.65378032293569,0.0002632830259755,0.0002184368268447,0.0004175482361362,-4.484619913080781e-05,2958.2118338759283
Costa Rica,2007,1348.626477197652,1239.0110805688323,-109.61539662881978,4083.074246404832,2844.063165836,30.345053893148965,69.65494610685103,0.000306158110601,0.000281273798086,0.0006456443055246,-2.488431251505557e-05,4192.689643033652
Costa Rica,2008,1537.1000125764103,1880.1692423907737,343.0692298143631,6917.696802382773,5037.527559992,27.179121839268188,72.82087816073181,0.0003444095927798,0.0004212792387162,0.0011287312480376,7.686964593644703e-05,6574.62757256841
Costa Rica,2009,912.4799753467514,2144.2814786758054,1231.801503329054,9245.261067565803,7100.97958889,23.19330371533116,76.80669628466885,0.0002018314477652,0.0004742936250112,0.0015706656909732,0.0002724621772459,8013.459564236751
Costa Rica,2010,836.44594751165,2636.013241446485,1799.567293934835,9682.856829678483,7046.843588232,27.22350735752862,72.77649264247138,0.0001827498246693,0.00057592598677,0.0015396206222923,0.0003931761621006,7883.28953574365
Costa Rica,2011,1017.3430943165722,2556.9882822672935,1539.6451879507213,9423.001384945292,6866.013102678,27.13560337953976,72.86439662046024,0.0002195862495826,0.0005519076801785,0.0014819799487757,0.0003323214305958,7883.356196994572
Costa Rica,2012,1195.1167611077,2716.440823502403,1521.324062394703,8683.828003021403,5967.387179519,31.28160556101825,68.71839443898176,0.0002549310497243,0.0005794455681532,0.0012729068215697,0.0003245145184289,7162.5039406267
Costa Rica,2013,2432.762891552582,2802.202497910448,369.43960635786607,7065.189027749448,4262.986529839,39.662102272202965,60.33789772779704,0.0005130246502641,0.000590932622925,0.0008989849282663,7.790797266087433e-05,6695.749421391582
Cote d'Ivoire,2005,640.7314261453721,36236.71993087828,35595.98850473291,78545.87459147828,42309.1546606,46.134466156685626,53.865533843314374,3.490773228795272e-05,0.001974215196452,0.0023050479248488,0.0019393074641641,42949.88608674537
Cote d'Ivoire,2006,852.593282547612,44323.39679655845,43470.80351401084,95632.97590215346,51309.579105595,46.347398874116166,53.652601125883834,4.5459519197419994e-05,0.0023632842866733,0.00273578134394,0.0023178247674759,52162.172388142615
Cote d'Ivoire,2007,779.346715081796,40735.736933101834,39956.39021802004,85167.44296501084,44431.706031909,47.83017490596402,52.169825094035986,4.065237677125846e-05,0.0021248623928382,0.0023176519760006,0.0020842100160669,45211.0527469908
Cote d'Ivoire,2008,824.2928764422759,33021.08315642584,32196.790279983565,70713.56400642084,37692.480849995,46.696957819050816,53.30304218094919,4.20428887300967e-05,0.0016842335589322,0.0019224972380901,0.0016421906702021,38516.77372643728
Cote d'Ivoire,2009,1303.8017844400674,29721.250779104223,28417.448994664155,63308.707930498225,33587.457151394,46.94654456024107,53.05345543975892,6.499834410688805e-05,0.0014816915488859,0.0016744332793954,0.0014166932047791,34891.25893583407
Cote d'Ivoire,2010,1633.363777626073,17204.572562788402,15571.20878516233,50786.947942750405,33582.375379962,33.87597258685885,66.12402741314115,7.954822858939624e-05,0.000837898629659,0.0016355318453203,0.0007583504010696,35215.739157588076
Cote d'Ivoire,2011,1318.6345390754325,8789.247670412467,7470.613131337035,32018.294218449468,23229.046548037,27.450705557412107,72.5492944425879,6.270552756077e-05,0.000417958422674,0.001104619646585,0.0003552528951132,24547.681087112433
Cote d'Ivoire,2012,1307.2222057801591,3659.592112945322,2352.3699071651627,14942.500096854325,11282.907983909,24.491163387817107,75.50883661218289,6.066840886342225e-05,0.0001698423034735,0.0005236417127168,0.0001091738946101,12590.13018968916
Cote d'Ivoire,2013,819.3359063476546,4065.9301234658033,3246.5942171181487,14852.992321091804,10787.062197626,27.3744847877692,72.6255152122308,3.709416453946281e-05,0.0001840786908486,0.0004883675388276,0.0001469845263092,11606.398103973655
Croatia,2005,1631.4015496348482,0.0,-1631.4015496348482,0.0,0.0,,,0.0003726362607662,0.0,0.0,-0.0003726362607662,1631.4015496348482
Croatia,2006,1706.7051742954989,0.0,-1706.7051742954989,0.0,0.0,,,0.0003904610327832,0.0,0.0,-0.0003904610327832,1706.7051742954989
Croatia,2007,1588.3840849779313,0.0,-1588.3840849779313,0.0,0.0,,,0.0003641412391054,0.0,0.0,-0.0003641412391054,1588.3840849779313
Croatia,2008,1120.233069708397,0.0,-1120.233069708397,0.0,0.0,,,0.0002573473626713,0.0,0.0,-0.0002573473626713,1120.233069708397
Croatia,2009,903.6928756621978,0.0,-903.6928756621978,0.0,0.0,,,0.0002081761980332,0.0,0.0,-0.0002081761980332,903.6928756621978
Croatia,2010,818.6889584583935,0.0,-818.6889584583935,0.0,0.0,,,0.0001891610347639,0.0,0.0,-0.0001891610347639,818.6889584583935
Croatia,2011,733.3937890391115,0.0,-733.3937890391115,0.0,0.0,,,0.0001700426128075,0.0,0.0,-0.0001700426128075,733.3937890391115
Croatia,2012,915.0281007629586,0.0,-915.0281007629586,0.0,0.0,,,0.0002129953679615,0.0,0.0,-0.0002129953679615,915.0281007629586
Croatia,2013,741.4627994139273,0.0,-741.4627994139273,0.0,0.0,,,0.0001733604861851,0.0,0.0,-0.0001733604861851,741.4627994139273
Cuba,2005,2168.0798629922465,28.417933751585224,-2139.6619292406613,13986.237034671583,13957.81910092,0.2031849859339418,99.79681501406606,0.0001925128629898,2.523346985578514e-06,0.0012393730332907,-0.0001899895160043,16125.898963912246
Cuba,2006,2753.547715026958,5.2970313464793435,-2748.2506836804787,12637.95618334648,12632.659152,0.0419136707679003,99.9580863292321,0.0002445207099748,4.703872965526457e-07,0.0011218061586004,-0.0002440503226783,15386.206867026958
Cuba,2007,1272.3040891338078,3.1421234643639764,-1269.1619656694438,12380.278648464364,12377.136525,0.0253800706234808,99.97461992937652,0.0001130836449323,2.792750390511045e-07,0.0011000921273664,-0.0001128043698932,13649.440614133808
Cuba,2008,1610.046551164125,5.74926631537528,-1604.2972848487498,14494.339240315376,14488.589974,0.0396655978589485,99.96033440214104,0.0001432808179375,5.11637119816257e-07,0.0012893645967784,-0.0001427691808177,16098.636525164124
Cuba,2009,640.6075463472498,2.4026298527169274,-638.2049164945329,13335.430876852715,13333.028247,0.0180168895546325,99.98198311044536,5.705954808472876e-05,2.140046185728091e-07,0.0011875860200409,-5.684554346615595e-05,13973.63579334725
