Entity,Year,biomass_nox,brown_coal_nox,coal_coke_nox,diesel_oil_nox,hard_coal_nox,heavy_oil_nox,light_oil_nox,natural_gas_nox,process_nox,biomass_so2,brown_coal_so2,coal_coke_so2,diesel_oil_so2,hard_coal_so2,heavy_oil_so2,light_oil_so2,natural_gas_so2,process_so2,biomass_co,brown_coal_co,coal_coke_co,diesel_oil_co,hard_coal_co,heavy_oil_co,light_oil_co,natural_gas_co,process_co,biomass_oc,brown_coal_oc,coal_coke_oc,diesel_oil_oc,hard_coal_oc,heavy_oil_oc,light_oil_oc,natural_gas_oc,process_oc,biomass_nmvoc,brown_coal_nmvoc,coal_coke_nmvoc,diesel_oil_nmvoc,hard_coal_nmvoc,heavy_oil_nmvoc,light_oil_nmvoc,natural_gas_nmvoc,process_nmvoc,biomass_bc,brown_coal_bc,coal_coke_bc
Afghanistan,1918,601.379601450585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.7235232885898,391.889071372437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.159501757857,399297.195237183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.122133597133,15342.3557017213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5085757906253,29028.5215174516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.072425786669,4588.68293138244,0.0,0.0
Afghanistan,1919,614.1916655815149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.73134280922,391.016576466923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2760096994005,398404.932819859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.976737154444,15308.604261949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4531863320632,28539.6778593012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.9985209602061,4578.35138306446,0.0,0.0
Afghanistan,1920,627.1487482153871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.64890730666,390.273871982883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3921529695402,397644.943478328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.803625685056,15279.9333709389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.394840229964498,28062.0678868714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.918900210006,4569.54037344818,0.0,0.0
Afghanistan,1921,642.226976786717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761.3171887255198,390.851098233078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5404541588478,398229.164738966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.07451607243505,15302.3659513411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5972206417355,27679.5084518735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.988210490347,4576.265325236571,0.0,0.0
Afghanistan,1922,660.276748385083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.82474196635,393.174563055732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6914880663298,400592.820762511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.553093041064,15393.1706217725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8217570916278,27417.4936212264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.10035387606,4603.437739937341,0.0,0.0
Afghanistan,1923,678.6487160995121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.1610738782904,395.587869694862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8452546919861,403047.956546627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.239356590943,15487.4905570898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0684495796412,27156.6118979008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.255330367144,4631.66162966374,0.0,0.0
Afghanistan,1924,696.9023614166219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827.72094308782,397.833704954396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0017540358167,405332.35647485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.133306722073,15575.250740804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.337298105775897,26879.1828043086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.453139963602,4657.9239347641305,0.0,0.0
Afghanistan,1925,715.479572979742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.1338095872,400.169664178269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1609860978217,407708.523687084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.23494343445304,15666.5372372869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6283026700318,26602.8795657974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.69378266543,4685.24102134786,0.0,0.0
Afghanistan,1926,734.390751279405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.59923321069,402.59610096503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322950878001,410176.818518763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.544266728082,15761.3232856504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9414632724088,26327.4323342602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.9772584726301,4713.62147350691,0.0,0.0
Afghanistan,1927,753.16634458188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.76922621456,404.85504313354096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4876483763547,412474.35381314304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.06127660296204,15849.5486201918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2767799129072,26035.9533310587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.303567385203,4740.040277002269,0.0,0.0
Afghanistan,1928,772.277363981563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.89759029251,407.204728385736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6550785928828,414864.287306559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.785973059092,15941.3242666791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6342525915267,25745.3184057377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.672709403148,4767.52131446282,0.0,0.0
Afghanistan,1929,791.7342891809251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062.50731625963,409.645496761306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8252415275851,417346.96551725303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.718356096471,16036.663461024202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0138813082674,25455.253702758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.084684526463,4796.068571142259,0.0,0.0
Afghanistan,1930,811.0384251285369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073.36131761535,411.91873538236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9981371804618,419658.848384956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.85842571510204,16125.4407536388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4156660631293,25149.6696454556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.539492755152,4822.65378815119,0.0,0.0
Afghanistan,1931,831.437295713662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.92068266878,414.655717962245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.179725331656099,422443.076020417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.65912520586596,16233.8049645215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8879269197352,24866.9697198226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.079564662242,4854.53397631718,0.0,0.0
Afghanistan,1932,852.077059158775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2113.44631469035,417.41368224118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3644307029694,425248.600974815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.69673342568,16343.0071321494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3854612379218,24579.575087826397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.668496425821,4886.65791128867,0.0,0.0
Afghanistan,1933,873.0151839772809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.60984965159,420.21923511188504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5522532944018,428102.5370646299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.971250374542,16454.0894572853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9082690176891,24288.9560753805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.306288045892,4919.33711495119,0.0,0.0
Afghanistan,1934,893.9752640542849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.62852291005,422.93899782710497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.743193105953299,430868.964364385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.482676052453,16561.8286170731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.456350259037094,23987.3912787168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.992939522453,4951.00991590705,0.0,0.0
Afghanistan,1935,915.215188469896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.68793876609,425.697417312624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9372501376238,433674.700805921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.231010459414,16671.0981997104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.029704961965905,23682.0852493484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.728450855504,4983.13343211358,0.0,0.0
Afghanistan,1936,936.728238553344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158.01836507978,428.489501816732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1344243894134,436514.65953294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.216253595424,16782.6783887566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6283331264755,23372.6401250798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.5128220450471,5015.50724871134,0.0,0.0
Afghanistan,1937,958.506337961566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.26647502873,431.309972741353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3347158613221,439383.461377683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.438405460482,16895.4000384233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2522347525657,23058.6643574611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.3460530910779,5048.20952625397,0.0,0.0
Afghanistan,1938,980.250116649518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.30344281089,434.024734685434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5381245533498005,442144.456106937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.89746605459,17004.0091722256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9014098402367,22733.0400556116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.228143993602,5079.6705042782105,0.0,0.0
Afghanistan,1939,1002.22937349089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.14610508959,436.756528638235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7446504654966,444922.72321392497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.59343537774595,17113.3142980423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5758583894884,22402.4092025993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.159094752616,5111.32712236728,0.0,0.0
Afghanistan,1940,1024.43123593149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213.8203601759396,439.499035328449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.954293597762501,447711.823030384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.526313429952,17223.068025892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2755804003209,22066.3992703305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.138905368121,5143.10539216693,0.0,0.0
Afghanistan,1941,1052.95798109398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.64059891552,444.832495415696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1759215262476,453140.916530011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.3700359948221,17432.8148994127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0724714512695,21851.7594730505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.494496800491,5205.393647681,0.0,0.0
Afghanistan,1942,1081.90542691179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.3518748871,450.18056029886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4010992395396,458584.797275966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.483542205013,17643.1524090563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8981430651908,21626.262008096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.049958262078,5267.85005408632,0.0,0.0
Afghanistan,1943,1111.18953366948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.9211256354,455.508084882023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6298267376385,464007.650575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.866832060527,17852.7029343527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7525952420847,21388.2088436462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.805289752883,5330.06327281237,0.0,0.0
Afghanistan,1944,1141.13167447388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.79611719081,460.945975407042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8621040205442,469542.876742433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.5199055613649,18066.5982393826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6358279819514,21143.6740362801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.760491272906,5393.56541242258,0.0,0.0
Afghanistan,1945,1171.74805641807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0414053732197,466.49593039340095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0979310882569004,475192.20665626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.442762707525,18284.905532007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5478412847906,20892.3749228092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.915562822149,5458.37628243684,0.0,0.0
Afghanistan,1946,1202.71586397707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2327.11359600472,472.026303636989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3373079407764,480821.485943917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.6354034990089,18431.5200551477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.488635150603,20628.191875882203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.270504400608,5510.35389888923,0.0,0.0
Afghanistan,1947,977.892302864697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2384.89880219923,378.273397190263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5802345781028,385275.810204744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0978279358139,14713.6405386245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.4582095793879,16119.204945132002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.825316008284,4405.42380094507,0.0,0.0
Afghanistan,1948,1001.53981741547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2447.1452070571,382.070766758248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8267110002361,389138.876418336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.830036017946,14804.546187926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.456564571145094,15866.7180681679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.579997645179,4439.33796546566,0.0,0.0
Afghanistan,1949,1028.96963953342,0.0,0.4138123156688,0.0,8.173284491153,0.0,0.0,0.0,2533.82003513363,387.190473416377,0.0,0.0107091716992615,0.0,24.615360944195302,0.0,0.0,0.0,33.8821075261777,394349.37754240504,0.0,0.6291996117812,0.0,9.8041777163,0.0,0.0,0.0,1029.78443182369,14945.3800597399,0.0,0.0025190767886502,0.0,4.3359742641594,0.0,0.0,0.0,65.4837001258755,15659.5136494653,0.0,0.1575341225462,0.0,2.5414571129698,0.0,0.0,0.0,1025.47726444355,4488.38107705293,0.0,0.001225003942006
Afghanistan,1950,1053.04216955771,0.0,0.5780337467758,495.134100648799,11.5182416831546,9.7033223474883,18081.1978080629,0.0,2624.1744890862,390.9238755984619,0.0,0.0156828874256968,194.858406853236,36.0475997090728,91.8281439508467,19.764311464154,0.0,44.4426984093277,398147.066030777,0.0,0.9024256749121,3242.68892841862,14.0397821769613,2.9658833377983997,38134.5043704891,0.0,1328.79505519234,15031.3737473954,0.0,0.0036890245858894,5.5636091989573995,6.191993949873299,0.2832892389889,3.4109446426508003,0.0,67.5497522125296,15386.6227140261,0.0,0.2201697879517,353.93268319921003,3.5519559035842,1.2049656502002,17076.4534439436,0.0,2483.4761920043097,4521.11060835085,0.0,0.0017939388272054
Afghanistan,1951,1071.71469427961,0.0,0.6875827430686,496.074101631446,13.7848158353952,10.4947819780097,18258.801090586,0.0,2691.5976202122697,392.575997051082,0.0,0.019603609282121,196.201597091105,44.7747483773908,93.2741176811452,19.8615343568992,0.0,51.543667081624,377186.708749521,0.0,1.1042866552541,3270.8456899907696,17.1856398938247,3.2213534739298,38454.9855497196,0.0,1452.7181514145,15094.6571000643,0.0,0.0046112807323617,5.2293276348758,7.7537245015373,0.28242007198,3.4403059800988003,0.0,69.6764207290814,15025.9362862778,0.0,0.2620513376032,357.17291115315703,4.2360328045125994,1.3105995344222,17230.7081740953,0.0,2510.69373778165,4540.21624877745,0.0,0.0022424235340068
Afghanistan,1952,1090.55924568629,0.0,0.7831479632011,452.591220671336,15.712461381855,11.6480573482079,17306.959079688797,0.0,2748.81627049939,394.246317163389,0.0,0.0235243311385452,181.296459791231,53.3029466517135,102.558424325803,18.7792063370737,0.0,57.802819785818905,356052.658256692,0.0,1.2966494602416,2988.23507816957,23.7694161910856,3.5264264127617,36399.880458371794,0.0,1677.61266523313,15158.6320726614,0.0,0.0055335368788341,4.6165994756979005,9.4250697909996,0.2732516041227,3.2623788684957,0.0,71.9060197874792,14662.3472195784,0.0,0.2986685283202,326.431802835083,4.904896823187601,1.3575776886831,16319.843111822,0.0,2466.25213522206,4559.53021254707,0.0,0.0026909082408082
Afghanistan,1953,1109.08062031868,0.0,0.8647294071731,462.326457351087,17.365926790556998,14.081217095852,18389.0831349641,0.0,2810.05685447734,395.75705155062104,0.0,0.0274450529949694,187.623727395875,61.7323280322911,123.850880614885,19.9052542440996,0.0,63.2023413137236,334591.410811446,0.0,1.4795140898746,3054.8752737278,31.4007196089187,4.2161573334649,38623.2385967724,0.0,1807.50910243714,15216.4605193899,0.0,0.0064557930253064,4.5429097946497,11.1344681178097,0.2962766177437,3.4676306358686997,0.0,74.2451744693611,14289.374087082,0.0,0.3300213601025,333.82886043260703,5.51188755384,1.5508986289526,17327.093947005502,0.0,2575.28204566202,4576.99556372625,0.0,0.0031393929476095
Afghanistan,1954,1127.35996878426,0.0,0.9323270749847,445.410772728698,18.7466570622687,15.7414955066716,18451.0040070551,0.0,2854.3298667967,397.142910043999,0.0,0.0313657748513934,183.189907000702,70.0815069076825,139.05828489509,19.9257004890812,0.0,67.71277469214989,312857.998740309,0.0,1.6528805441533,2943.43067463553,40.0819491908317,4.6691603751388,38701.5516487383,0.0,2038.46920670179,15269.477166796,0.0,0.0073780491717788,4.1929949616879,12.8810032570533,0.3032779673628,3.4803527469976,0.0,76.6971008808686,13908.7530534645,0.0,0.3561098329503,321.758471680713,6.0562063814533005,1.6513714052101,17372.4883657947,0.0,2612.73161179541,4593.01367956148,0.0,0.0035878776544109
Afghanistan,1955,1145.4753390442102,0.0,1.259813457368,595.093305256719,25.371984392987,24.051175336729106,25709.414045019697,0.0,2884.18786545197,398.435775736534,0.0,0.0450883013488781,248.138189222903,100.138291462684,214.192818711293,27.701672594884897,0.0,88.4455796349235,290897.38276780903,0.0,2.3214012739323,3930.11085403161,63.6550478876106,7.0747181501674,53855.540351385105,0.0,2610.40850578319,15318.9079884175,0.0,0.0106059456844321,5.3303472874072,18.737027896633,0.4310180591493,4.8506322554935,0.0,79.27108491820161,13521.9738072085,0.0,0.4816378209922,429.753482408899,8.353057190040799,2.4156043219875,24188.9126937129,0.0,3224.6081998126897,4607.9532499487195,0.0,0.0051575741282157
Afghanistan,1956,1166.97917100433,0.0,1.1794067444455,754.408743952426,23.6065891112253,31.2599728375468,34042.0766602423,0.0,2929.76622927066,400.861775583147,0.0,0.0450883013488781,319.059574377945,98.60063950641268,304.54284624454,36.6002368999806,0.0,83.9659653328973,269550.74679605797,0.0,2.2667867656443,4974.974939970721,69.8051472764407,9.0239250210792,71218.676484174,0.0,2667.54508711872,15411.5598908477,0.0,0.0106059456844321,7.0780961838504,18.8846853492,0.5848059613838,6.3926970150957,0.0,81.9684181243209,13169.6466706877,0.0,0.4513677571184,544.1717735551,8.019068690570501,2.8960887276809,32005.7471580756,0.0,3885.93699124802,4635.95381082421,0.0,0.0051575741282157
Afghanistan,1957,1188.31380017615,0.0,1.3856956919203,1293.07110372385,27.5698800704475,55.6447355545491,61044.9597418463,0.0,3011.69265741283,403.169691301991,0.0,0.0568504669181509,554.956961881799,122.642715235254,584.995470239296,65.49453785242119,0.0,97.4427022057862,247852.295714244,0.0,2.7892606723188,8506.68330541252,95.76428887065308,15.7723294850441,127548.943232515,0.0,3213.59030843058,15499.6555404021,0.0,0.0133727141238492,12.7081692948598,23.9851359956863,1.0735218289866002,11.4103124726819,0.0,84.8032196676272,12808.3110560629,0.0,0.5309492653953,930.7376255363972,9.67922783456,4.735185083069,57352.8437410229,0.0,5999.05791309167,4662.5848788984995,0.0,0.0065030282486198
Afghanistan,1958,1213.25921824561,0.0,1.5057466448877,1363.0823231437398,29.7897460024421,61.7075714105782,67445.51604591339,0.0,3105.0853818958203,406.633244363656,0.0,0.0666522715592114,593.987050834778,142.122149421506,690.754834701526,72.2152195972685,0.0,105.314862365608,226532.611388769,0.0,3.1894331942748,8936.018259499431,121.362319142103,17.1939490337897,140746.83775942298,0.0,3681.1347472361,15632.1783770712,0.0,0.0156783544900301,14.0346184882045,28.310243639471,1.2131066142826,12.5486767270159,0.0,87.7585613795826,12477.4610042483,0.0,0.5777451912436999,977.965302632578,10.8308012890479,4.8150273596258,63322.3124077741,0.0,6529.939055657091,4702.58242396914,0.0,0.0076242400156232
Afghanistan,1959,1233.96127754237,0.0,1.6724196014261,1401.60892975706,32.920002265354405,67.5950062564429,72832.6933698385,0.0,3199.30204501964,408.604778916006,0.0,0.0803747980566962,620.557581580489,169.73985826606798,795.444769175986,77.8314239414621,0.0,115.961090847274,204068.470136348,0.0,3.7487249074779,9145.16465942555,157.318377148608,18.5460679896886,151802.708528192,0.0,4249.95803978401,15707.3063969719,0.0,0.0189062510026833,15.1234854160412,34.3504021267326,1.3388096409494998,13.4891802805701,0.0,90.8496309712183,12094.914281136002,0.0,0.6427330515380001,1001.08903224194,12.4253491485937,4.8427410683652,68333.5169342041,0.0,6989.40874009502,4725.3146901441005,0.0,0.009193936489428
Afghanistan,1960,1254.21272099891,0.0,1.7901493414029002,1411.47020433418,35.090984482382595,73.3888200486296,77196.17156827419,0.0,3257.2934318388097,410.380837651048,0.0,0.0940973245541806,635.4075241847889,197.225237780587,897.186420442433,82.3397431775062,0.0,123.361976177117,181291.38371083105,0.0,4.2747730069403,9152.69660503954,197.045545654403,19.8689820126399,160703.503363495,0.0,4816.11718566392,15775.5097810272,0.0,0.0218811573422141,16.045263739766302,39.7343426777527,1.4483271625015,14.3028616269928,0.0,94.0812397828248,11702.5236084548,0.0,0.6892956555613,1002.12054582312,13.7914588054263,4.8494590026855,72378.89158384899,0.0,7371.26776048821,4745.92119805465,0.0,0.0108087644702503
Afghanistan,1961,1281.99080476224,0.0,2.2307230377817997,1449.70958098395,44.133572483379,85.6796171518359,83663.7361919809,0.0,3305.16189326975,414.553234938626,0.0,0.1293838212618999,664.13051428098,272.18127013676,1039.0487483672798,89.0774896136636,0.0,150.121265940243,159231.540371421,0.0,5.7210929911947,9325.96683417221,288.467495250375,23.1344976123089,173960.99945202202,0.0,6223.5283951655,15935.742048999,0.0,0.0300865913455444,17.1759104330134,55.1448854073533,1.6005151169846,15.3382767563374,0.0,97.4605136852618,11372.0738995779,0.0,0.8609196039762,1021.27212817597,17.8779970037325,5.513298849238,78391.1610409832,0.0,7963.00853818466,4794.11997412031,0.0,0.0148620511465943
Afghanistan,1962,1310.88511177069,0.0,3.3939236649558997,1699.59679414141,67.9370624873385,113.83546495173,103779.980597868,0.0,3419.74998369877,418.985543877717,0.0,0.2195604239597,793.139231577657,463.738897594863,1371.8869204324,110.304379251498,0.0,222.620688670237,136776.27068408,0.0,9.4425725296789,10824.6686781281,519.475563892096,30.6592665626866,215536.930108584,0.0,9931.02831118192,16105.9594598226,0.0,0.0510560337984996,21.0351658002596,94.4379374397335,2.0236409686645,18.8281857000703,0.0,118.822513510359,11039.4397506388,0.0,1.3135524293067,1185.5571673606898,28.5027975684736,7.1456785043329,97176.642706689,0.0,9743.55213286839,4845.32247221285,0.0,0.0252204504305842
Afghanistan,1963,1339.48826783463,0.0,2.6538876367313,1734.76415473827,53.9295283766783,131.432718299647,112419.474820215,0.0,3508.74422755741,423.223178070164,0.0,0.1940757318929,825.635661550315,411.69752110770105,1576.34523774298,119.288984093537,0.0,178.372817593174,113758.382814575,0.0,8.1114798067475,10912.042178608,485.85759489421497,35.3136662594622,233212.236208288,0.0,9242.59056634383,16268.6798242976,0.0,0.0451298870183166,22.4871737615049,84.2292708290686,2.2336384168822,20.1852947951511,0.0,141.823063972015,10692.2837718231,0.0,1.0307936387028,1195.23833978036,23.5779342392936,8.0596839266009,105199.33329035,0.0,10395.6344715186,4894.26906991421,0.0,0.0222930767198914
Afghanistan,1964,1367.90011304829,0.0,2.6341432017571,1983.36937450852,54.599921394306,169.844168631272,136876.570694529,0.0,3603.99453618495,427.30394041614,0.0,0.2215207848878999,964.051108187305,472.12117347694,2029.61572989549,145.010141776402,0.0,177.92629520084998,90219.6465835106,0.0,8.9902343054539,12284.9397995236,585.263701792485,45.529225648506106,283627.65559927403,0.0,10605.6657466277,16425.356333625397,0.0,0.051511891243129,27.0076442612948,96.99277065263132,2.7702170002887,24.3256285908711,0.0,166.53220156318798,10332.1551887388,0.0,1.0278442961933,1345.66827566978,25.074828266260894,10.1863948651146,128005.381635456,0.0,12358.6755426832,4941.396946972361,0.0,0.0254456330237144
Afghanistan,1965,1400.25792644884,0.0,2.8533683153308,2116.32053960277,60.7561175758834,204.881278120638,156143.67529833,0.0,3723.76418540204,432.513751623674,0.0,0.2822919736625,1052.30698564263,604.66087582041,2441.7319827852803,165.171341878363,0.0,190.761206480292,66384.83772968939,0.0,11.1146474570222,12860.2671943404,785.284332746078,54.8000622507875,323192.55365623505,0.0,13210.2323845547,16627.0204502632,0.0,0.063778452897831,30.6816324606151,119.546466659641,3.2133788735713997,27.8049039446538,0.0,192.685993513395,9989.28719006275,0.0,1.1203023584599,1408.6440437049398,29.6232685145853,12.0295419155628,145933.709471429,0.0,14004.8756941806,5001.9425478945805,0.0,0.0327669115805369
